gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,annotation
1104|01576,126.8599,-3.084,0.2281,-13.5212,1.172e-41,1.075e-40,4-coumarate:coenzyme a ligase
1104|01577,469.4716,-3.4289,0.1281,-26.7724,6.766e-158,3.77e-156,hypothetical protein CGLO_02156
1104|01578,389.9968,-2.7376,0.1263,-21.6668,4.222e-104,1.145e-102,glycosyl hydrolase
1104|01579,7.9795,-3.5427,0.6113,-5.7955,6.814e-09,1.854e-08,rhamnolipids biosynthesis 3-oxoacyl-
1104|01580,34.2639,4.0727,0.4335,9.3947,5.738e-21,2.828e-20,phosphatidylinositol n-acetylglucosaminyltransferase
1104|01581,37.1789,0.3568,0.2094,1.7039,0.0884,0.1166,oxysterol-binding protein
1104|01582,212.3912,-0.9935,0.1045,-9.5095,1.916e-21,9.635e-21,amidohydrolase
1104|01583,172.5994,4.2602,0.2289,18.6088,2.724e-77,4.795e-76,prmt5 arginine-n-methyltransferase
1104|01584,616.3559,-2.4688,0.0829,-29.7984,4.097e-195,3.544e-193,dna pantothenate metabolism flavoprotein
1104|01585,337.3985,-0.8543,0.1376,-6.2083,5.356e-10,1.574e-09,acyl- thioesterase ii
1104|01586,192.3042,-2.2409,0.1517,-14.7694,2.308e-49,2.518e-48,phytoene synthase
1104|01587,68.2084,-4.3136,0.2398,-17.9858,2.516e-72,4.063e-71,aldehyde dehydrogenase
1104|01588,808.8812,-9.523,0.3238,-29.4059,4.617e-190,3.698e-188,nad dependent epimerase
1104|01589,2680.8976,-11.9552,0.577,-20.7208,2.251e-95,5.416e-94,hypothetical protein CGGC5_3535
1104|01590,435.3008,3.3448,0.2026,16.5072,3.255e-61,4.451e-60,hypothetical protein CGGC5_14972
1104|01591,112.1424,-2.3345,0.1631,-14.316,1.738e-46,1.778e-45,hypothetical protein CGLO_14661
1104|01592,1100.4158,-4.3706,0.392,-11.1483,7.299e-29,4.703e-28,short-chain dehydrogenase
1104|01593,332.0424,-0.2847,0.1027,-2.7713,0.005582,0.009016,cenp-o kinetochore centromere component
1104|01594,53.389,-0.2287,0.1819,-1.257,0.2087,0.2535,cfem domain-containing protein
1104|01595,41.1569,0.7104,0.2136,3.3251,0.000884,0.001571,squalene phytoene synthase
1104|01596,300.2498,-3.1195,0.1371,-22.749,1.469e-114,4.706e-113,chitinase 18-18
1104|01597,67.6171,1.4114,0.2294,6.1523,7.635e-10,2.223e-09,lysine decarboxylase family
1104|01598,7.4823,0.1435,0.4818,0.2979,0.7658,0.8078,major facilitator superfamily transporter
1104|01599,308.2678,-2.5922,0.1298,-19.9726,9.538e-89,2.082e-87,metalloprotease 1
1104|01600,74.4233,0.7021,0.1476,4.7551,1.983e-06,4.556e-06,duf914 domain membrane protein
1104|01601,2.2553,-5.3912,1.6417,-3.2838,0.001024,0.001807,inosine-uridine preferring nucleoside hydrolase
1104|01602,2.8137,1.5769,1.0076,1.565,0.1176,0.1512,rta1 domain-containing protein
1104|01604,44.3446,-0.2118,0.2364,-0.896,0.3703,0.424,hypothetical protein CGGC5_12492
1104|01605,370.3593,-1.9101,0.1986,-9.618,6.71e-22,3.45e-21,heterokaryon partial
1104|01606,713.1849,-1.9987,0.0967,-20.6768,5.608e-95,1.333e-93,basic region leucine zipper
1104|01607,18.7333,-2.1388,0.3145,-6.8004,1.044e-11,3.391e-11,transcription factor atf21
1104|01608,137.6369,2.7089,0.2446,11.0765,1.632e-28,1.04e-27,phytoene desaturase
1104|01609,11.707,7.7909,1.9644,3.966,7.309e-05,0.000147,fad binding domain-containing protein
1104|01610,115.2695,-5.8271,0.3064,-19.0159,1.259e-80,2.333e-79,glycosyl hydrolase family 61
1104|01611,42.1019,1.6425,0.2582,6.3608,2.007e-10,6.021e-10,acetyl- transporter 1
1104|01612,55.8394,1.3881,0.2317,5.9906,2.091e-09,5.907e-09,c6 zinc finger domain-containing protein
1104|01613,26.5209,3.1301,0.3949,7.9258,2.267e-15,8.891e-15,dash family cryptochrome
1104|01614,93.9969,-1.2194,0.2868,-4.2523,2.116e-05,4.456e-05,2-dehydropantoate 2-reductase
1104|01615,1979.4829,4.7771,0.1639,29.1546,7.299e-187,5.654e-185,trna wybutosine-synthesizing protein
1104|01616,55.3041,-0.0173,0.197,-0.0878,0.9301,0.9429,fungal specific transcription factor domain-containing protein
1104|01617,53.3629,-1.5007,0.2118,-7.0868,1.372e-12,4.697e-12,hypothetical protein CGGC5_10646
1104|01618,51.6929,1.0029,0.2312,4.338,1.438e-05,3.074e-05,hypothetical protein CGLO_11987
1104|01619,479.2053,1.6367,0.2537,6.4511,1.11e-10,3.378e-10,c6 transcription factor
1104|01620,91.7578,4.2259,0.3204,13.1883,1.025e-39,8.896e-39,phytanoyl- dioxygenase
1104|01621,40.978,1.0273,0.347,2.9603,0.003073,0.005127,duf1721 domain containing protein
1104|01622,27.7354,-1.3431,0.259,-5.1867,2.14e-07,5.275e-07,flavocytochrome c
1104|01623,141.3708,0.765,0.1396,5.4782,4.296e-08,1.106e-07,hypothetical protein CGGC5_14973
1104|01624,1.0345,0.3961,1.1811,0.3353,0.7374,0.782,hypothetical protein CGGC5_14974
1104|01625,297.3839,2.0135,0.2004,10.0466,9.512e-24,5.188e-23,flavocytochrome c
1104|01626,75.4216,4.3155,0.3068,14.065,6.234e-45,6.159e-44,duf866 domain protein
1104|01627,0.7583,2.2576,1.7064,1.323,0.1858,0.2284,hypothetical protein NECHADRAFT_81220
1104|01628,0.9634,-1.4335,1.4283,-1.0036,0.3156,0.3676,---NA---
1104|01629,1269.1828,-11.24,0.491,-22.8906,5.768e-116,1.882e-114,ras family protein
1104|01630,62.3359,-5.8691,0.3929,-14.9397,1.817e-50,2.035e-49,dihydrodipicolinate synthase protein
1104|01631,244.2568,-0.9261,0.1273,-7.2772,3.408e-13,1.206e-12,---NA---
1104|01632,840.1453,-4.0675,0.1662,-24.4729,2.869e-132,1.123e-130,smg-4 upf3 family protein
1104|01633,333.2918,-5.4292,0.2316,-23.4463,1.443e-121,4.997e-120,deuterolysin metalloprotease
1104|01634,61.5886,0.4271,0.2899,1.473,0.1408,0.1779,---NA---
1104|01635,60.4741,2.5368,0.2742,9.2503,2.239e-20,1.084e-19,hypothetical protein CGGC5_2828
1104|01636,46.675,0.6643,0.1953,3.4007,0.0006721,0.001209,atp-dependent protease la domain-containing protein
1104|01637,36.345,0.1373,0.2086,0.6584,0.5103,0.5646,wd domain-containing protein
1104|01638,18.8994,-1.3835,0.3408,-4.06,4.907e-05,0.0001003,hypothetical protein CGLO_07203
1104|01639,99.4845,-5.5873,0.3246,-17.2114,2.182e-66,3.255e-65,hypothetical protein CGGC5_15170
1104|01640,71.4709,0.4213,0.1709,2.4656,0.01368,0.02082,serine carboxypeptidase
1104|01641,42.5461,-3.8738,0.3382,-11.4529,2.274e-30,1.526e-29,upf0023 family protein
1104|01642,60.2638,-3.7412,0.5905,-6.3355,2.366e-10,7.075e-10,dna helicase
1104|01643,928.3786,1.6446,0.2011,8.1788,2.867e-16,1.174e-15,hypothetical protein CGLO_11865
1104|01644,157.3824,-0.6037,0.1644,-3.672,0.0002406,0.0004574,dephospho- kinase
1104|01645,979.3254,2.4206,0.3399,7.1205,1.075e-12,3.705e-12,hypothetical protein CGGC5_3547
1104|01646,88.254,-1.188,0.1688,-7.0388,1.939e-12,6.584e-12,mitochondrial import inner membrane translocase subunit tim23
1104|01647,45.4739,2.9733,0.2907,10.2288,1.474e-24,8.272e-24,heat repeat protein
1104|01648,339.7016,-1.2222,0.1402,-8.7181,2.83e-18,1.264e-17,ubiquitin carboxyl-terminal hydrolase
1104|01649,12.1422,0.4696,0.3794,1.2377,0.2158,0.2614,3 5 -cyclic nucleotide phosphodiesterase
1104|01650,58.8384,-2.5677,0.3362,-7.6363,2.235e-14,8.374e-14,pyridoxamine phosphate oxidase
1104|01651,469.8345,-3.4714,0.1581,-21.9538,7.971e-107,2.275e-105,insulin-induced protein
1104|01652,15.6072,1.362,0.4066,3.3495,0.0008094,0.001445,hypothetical protein CGGC5_2826
1104|01653,289.6796,3.1029,0.2918,10.6322,2.11e-26,1.264e-25,amino acid permease
1104|01654,81.1607,-0.6244,0.2176,-2.87,0.004105,0.006742,esterase lipase
1104|01655,35.151,-0.2175,0.339,-0.6415,0.5212,0.5752,hypothetical protein CGGC5_2822
1104|01656,270.5626,-5.6934,0.2854,-19.9501,1.495e-88,3.248e-87,hypothetical protein CGLO_13887
1104|01657,62.6929,2.1535,0.2178,9.8867,4.756e-23,2.531e-22,hypothetical protein CGGC5_2821
1104|01659,61.5708,3.3366,0.2621,12.7281,4.128e-37,3.368e-36,domain found in if2b if5
1104|01660,175.8797,2.4833,0.1769,14.0398,8.9e-45,8.756e-44,hypothetical protein CGGC5_2839
1104|01661,68.803,2.761,0.2403,11.491,1.464e-30,9.897e-30,hypothetical protein CGGC5_2823
1104|01662,84.9172,-1.5969,0.2144,-7.4483,9.455e-14,3.437e-13,nak nak-unclassified protein kinase
1104|01663,8.4711,-0.4764,0.6014,-0.7921,0.4283,0.4839,cas1p-like protein
1104|01664,3.2815,-0.2391,0.9438,-0.2534,0.8,0.8359,cas1p-like protein
1104|01665,1.0904,4.9111,2.279,2.1549,0.03117,0.04486,40s ribosomal protein s18
1104|01667,8.9167,1.2568,0.4636,2.7112,0.006705,0.0107,hypothetical protein CH063_11335
1104|01668,345.0013,-5.5448,0.1961,-28.2789,6.287e-176,4.103e-174,pentatricopeptide repeat domain-containing protein
1104|01669,17.7322,5.0534,0.6382,7.9184,2.406e-15,9.426e-15,rnase p rpr2 rpp21 snm1 subunit domain-containing protein
1104|01670,527.2675,8.016,0.4018,19.9485,1.546e-88,3.352e-87,glycerophosphoryl diester phosphodiesterase
1104|01672,16.8627,-0.795,0.7737,-1.0275,0.3042,0.356,peptidyl-prolyl cis-trans isomerase-like 2
1104|01673,0.8883,-3.2194,2.8901,-1.1139,0.2653,0.3145,decapping enzyme dcp2
1104|01674,31.2725,-0.1585,0.439,-0.3611,0.718,0.7636,zpr1 zinc-finger domain-containing protein
1104|01676,8.0061,5.6026,1.4258,3.9293,8.519e-05,0.0001701,hypothetical protein CGGC5_2863
1104|01678,65.8098,4.7792,0.3462,13.806,2.345e-43,2.231e-42,myb-like dna-binding domain-containing protein
1104|01679,92.3077,0.4176,0.1668,2.5039,0.01228,0.01884,domain-containing protein
1104|01680,11.2173,-0.2896,1.986,-0.1458,0.8841,0.9111,cytoplasmic trna 2-thiolation protein 2
1104|01681,11.9957,4.4656,0.7367,6.0614,1.349e-09,3.867e-09,ferric reductase like transmembrane component
1104|01682,8.9923,0.7581,0.4848,1.5638,0.1179,0.1515,esterase family protein
1104|01683,110.1022,11.5975,1.9495,5.949,2.698e-09,7.557e-09,hypothetical protein CGGC5_3556
1104|01684,1.6252,0.6635,1.2291,0.5398,0.5893,0.6419,dna polymerase
1104|01686,7.4027,0.4796,0.7642,0.6276,0.5303,0.5844,duf185 domain-containing protein
1104|01687,155.0213,-5.2023,0.3063,-16.9858,1.046e-64,1.517e-63,protein required for cell
1104|01688,3.0205,0.6722,2.4736,0.2718,0.7858,0.8236,guanylate kinase
1104|01689,5.5766,-7.7513,1.9929,-3.8893,0.0001005,0.0001993,hypothetical protein CGLO_01233
1104|01690,88.594,-11.7374,1.9473,-6.0276,1.664e-09,4.737e-09,hypothetical protein CGGC5_15169
1104|01694,7.8495,3.8933,0.9575,4.0662,4.78e-05,9.78e-05,saga complex component
1104|01695,78.1731,2.1531,2.121,1.0151,0.31,0.3619,skp1 family protein
1104|01696,12.1411,-0.1262,0.3742,-0.3373,0.7359,0.7807,c6 zinc finger domain-containing protein
1104|01697,2.181,2.8751,2.2695,1.2668,0.2052,0.2497,pentatricopeptide repeat protein
1104|01700,622.34,-5.4869,0.1764,-31.1048,2.074e-212,2.166e-210,hydantoinase b oxoprolinase
1104|01701,7.417,0.9674,0.4831,2.0025,0.04523,0.06338,sam domain-containing protein
1104|01705,65.5957,1.136,0.2006,5.6619,1.497e-08,3.982e-08,rna polymerase iii transcription factor tfiiic
1104|01708,4.5922,1.9221,0.9373,2.0507,0.04029,0.05695,peroxisomal carrier
1104|01710,26.0977,6.889,1.4593,4.7208,2.349e-06,5.366e-06,arrestin domain-containing protein
1104|01711,5.417,0.1931,0.5348,0.3611,0.718,0.7636,acyltransferase
1104|01712,7.3815,3.8398,1.0198,3.7651,0.0001665,0.0003222,hypothetical protein CGGC5_2841
1104|01713,69.9256,-0.0497,0.1918,-0.2593,0.7954,0.8318,pentatricopeptide repeat domain-containing protein
1104|01715,166.9134,3.4367,0.2996,11.4713,1.838e-30,1.239e-29,glucanase b
1104|01716,5.9909,-0.2895,4.9209,-0.0588,0.9531,0.9593,endo- - -b-glucanase
1104|01717,521.6664,-4.7263,0.2299,-20.5613,6.095e-94,1.425e-92,threonine synthase
1104|01720,40.8607,-0.5382,0.4194,-1.2833,0.1994,0.2432,major facilitator superfamily transporter
1104|01722,2.7028,-3.4826,1.7168,-2.0285,0.04251,0.05983,ph domain-containing protein
1104|01723,117.3188,5.9577,0.3917,15.2107,3.003e-52,3.481e-51,aminotransferase class i and ii
1104|01725,1.6561,3.7469,2.0355,1.8408,0.06566,0.08914,duf895 domain membrane protein
1104|01726,8.4536,-0.0602,0.657,-0.0916,0.927,0.9405,ph domain-containing protein
1104|01727,231.7946,1.1209,0.1687,6.6446,3.04e-11,9.589e-11,cyclin-dependent kinase g-1
1104|01728,232.9665,2.0896,0.1409,14.8309,9.251e-50,1.016e-48,ribonucleotide reductase small subunit
1104|01729,158.9017,0.7227,0.1875,3.8532,0.0001166,0.0002293,translation initiation factor 4f
1104|01730,4.0528,-1.337,0.8227,-1.6251,0.1042,0.1357,intron-binding protein aquarius
1104|01731,105.5057,0.4374,0.198,2.2098,0.02712,0.03942,ring finger domain-containing protein
1104|01732,83.4423,-0.5039,0.2246,-2.2438,0.02484,0.03632,palb protein
1104|01733,137.4939,0.491,0.2349,2.0904,0.03659,0.05208,helicase associated domain-containing protein
1104|01734,284.4167,-2.4445,0.1243,-19.672,3.746e-86,7.642e-85,glycine-rich cell wall structural protein 1
1104|01735,271.9427,4.7529,0.2848,16.6903,1.543e-62,2.16e-61,secretory pathway protein
1104|01736,83.9727,0.8283,0.1425,5.8118,6.179e-09,1.688e-08,phosphotransferase enzyme family protein
1104|01737,31.3356,1.308,0.465,2.813,0.004908,0.007983,misato segment ii myosin-like domain-containing protein
1104|01738,26.7091,1.9324,0.2922,6.6134,3.757e-11,1.177e-10,c6 finger domain-containing protein
1104|01739,112.1252,-1.5555,0.2299,-6.7651,1.332e-11,4.29e-11,mitochondrial oxaloacetate transport protein
1104|01740,155.7239,-2.204,0.1523,-14.4696,1.885e-47,1.97e-46,rna recognition motif containing protein
1104|01741,192.385,0.2978,0.1084,2.7475,0.006005,0.009657,hypothetical protein CGLO_14191
1104|01742,0.8442,0.293,1.7779,0.1648,0.8691,0.8978,integral membrane protein
1104|01743,129.741,-0.2921,0.228,-1.2808,0.2003,0.2441,c2h2 finger domain-containing protein
1104|01744,299.5415,-0.1093,0.2054,-0.5319,0.5948,0.6472,alcohol dehydrogenase -like domain-containing protein
1104|01745,206.3218,1.9068,0.3088,6.1739,6.661e-10,1.947e-09,---NA---
1104|01746,849.1461,3.1311,0.1668,18.7727,1.264e-78,2.276e-77,---NA---
1104|01747,95.3645,2.0519,0.1816,11.2999,1.313e-29,8.625e-29,---NA---
1104|01748,453.6103,-0.4161,0.1083,-3.841,0.0001225,0.0002406,---NA---
1104|01749,52.6976,1.6425,0.2681,6.1263,8.992e-10,2.604e-09,mfs monocarboxylic acid transporter
1104|01750,409.104,-0.6988,0.1914,-3.6514,0.0002609,0.0004939,hypothetical protein CGGC5_10411
1104|01751,104.0622,0.9028,0.1975,4.5723,4.824e-06,1.075e-05,citrinin biosynthesis oxydoreductase
1104|01752,104.6525,0.854,0.1572,5.4325,5.557e-08,1.42e-07,hypothetical protein CGGC5_10412
1104|01753,48.0769,0.6262,0.188,3.3318,0.0008629,0.001535,hypothetical protein CGGC5_10417
1104|01754,147.1005,-0.9277,0.1577,-5.882,4.053e-09,1.121e-08,hypothetical protein CGGC5_12467
1104|01755,58.4635,0.0024,0.2007,0.0121,0.9903,0.992,protein kinase domain-containing protein
1104|01756,169.1405,0.7243,0.2695,2.6879,0.007191,0.01143,transmembrane transporter-like protein
1104|01757,125.2142,-0.1018,0.2242,-0.4542,0.6497,0.698,major facilitator superfamily transporter
1104|01758,7.2412,-6.2192,1.0987,-5.6604,1.51e-08,4.014e-08,at hook domain-containing protein
1104|01759,39.5482,-0.2402,0.2169,-1.107,0.2683,0.3177,lipase from carbohydrate esterase family ce10
1104|01760,84.5212,0.8786,0.2021,4.3473,1.378e-05,2.952e-05,hypothetical protein CGGC5_10420
1104|01761,52.9733,3.0242,0.3025,9.9976,1.561e-23,8.43e-23,ydg sra domain-containing protein
1104|01762,223.9843,-0.3956,0.1558,-2.539,0.01112,0.01717,hypothetical protein CGGC5_3538
1104|01763,4.6275,-0.542,0.6679,-0.8115,0.4171,0.4725,alcohol dehydrogenase
1104|01764,189.5191,1.1247,0.194,5.7967,6.763e-09,1.842e-08,hypothetical protein CGLO_05700
1104|01765,166.9311,-3.8977,0.2043,-19.0807,3.65e-81,6.852e-80,lsm domain-containing protein
1104|01766,1037.2545,-8.0982,0.3443,-23.5234,2.352e-122,8.229e-121,calcineurin-like phosphoesterase
1104|01767,77.7812,0.4532,0.1619,2.7983,0.005137,0.008329,gnat family
1104|01768,221.2084,-2.9313,0.1672,-17.5349,7.752e-69,1.192e-67,cell wall glycosyl hydrolase
1104|01769,160.2543,0.9769,0.1394,7.0086,2.407e-12,8.14e-12,f-box domain-containing protein
1104|01770,241.9901,1.8176,0.2228,8.1583,3.398e-16,1.387e-15,hsp90-like protein
1104|01771,241.0596,0.3828,0.1447,2.6454,0.008158,0.01285,hypothetical protein Cob_06593
1104|01772,113.8358,1.529,0.2397,6.3788,1.784e-10,5.376e-10,dehydrogenase reductase sdr family member 8 precursor
1104|01773,84.1511,0.5243,0.1505,3.4836,0.0004948,0.0009066,hypothetical protein CGGC5_12458
1104|01774,197.5644,-1.724,0.1555,-11.0895,1.411e-28,9.007e-28,nad dependent epimerase dehydratase
1104|01775,31.1444,0.6332,0.299,2.1177,0.0342,0.04891,heterokaryon incompatibility protein
1104|01776,314.9167,-4.2214,0.1301,-32.4423,6.962e-231,8.763e-229,cytochrome p450
1104|01777,210.104,-1.9872,0.1102,-18.034,1.053e-72,1.715e-71,hypothetical protein CGGC5_12464
1104|01778,37.7994,0.4195,0.2152,1.9497,0.05122,0.07103,sh3 domain-containing protein
1104|01779,60.8833,2.2055,0.3277,6.73,1.696e-11,5.426e-11,methyltransferase domain-containing protein
1104|01780,134.8797,-0.507,0.143,-3.5452,0.0003923,0.0007275,heterokaryon incompatibility protein
1104|01781,76.7815,0.1691,0.2284,0.74,0.4593,0.5155,hypothetical protein CGGC5_12471
1104|01782,172.0959,0.7908,0.4248,1.8617,0.06265,0.0855,cytochrome p450
1104|01783,79.3673,1.9355,0.1718,11.2672,1.906e-29,1.245e-28,integral membrane protein
1104|01784,39.8305,0.2395,0.2921,0.8201,0.4122,0.4673,hypothetical protein CGLO_05704
1104|01785,53.3165,-0.8289,0.2514,-3.2977,0.0009749,0.001725,---NA---
1104|01786,159.2059,2.2965,0.2372,9.6824,3.583e-22,1.86e-21,---NA---
1104|01787,178.3044,-0.8265,0.214,-3.8629,0.000112,0.0002207,c6 transcription factor
1104|01788,1.7778,-2.8795,1.3644,-2.1104,0.03482,0.04975,c6 zinc finger domain protein
1104|01789,112.7382,0.9804,0.2238,4.3806,1.184e-05,2.553e-05,salicylate 1-monooxygenase (flavoprotein monooxygenase)
1104|01790,6.834,-3.6127,0.7651,-4.7222,2.333e-06,5.332e-06,hypothetical protein CGGC5_10387
1104|01791,63.7855,-0.1713,0.3015,-0.5682,0.5699,0.6233,hypothetical protein CGGC5_13719
1104|01792,3.7449,-3.3561,1.0124,-3.3148,0.000917,0.001626,domain-containing protein
1104|01793,15.6172,8.5315,2.0236,4.2159,2.488e-05,5.206e-05,dash complex subunit dad1
1104|01794,171.4735,-0.5005,0.1828,-2.7382,0.006178,0.009911,hypothetical protein CGGC5_10381
1104|01795,12.8805,1.0809,0.3753,2.8802,0.003975,0.00654,hypothetical protein CGGC5_12789
1104|01796,2.5892,-2.8053,1.1476,-2.4445,0.0145,0.02199,membrane protein
1104|01797,42.3231,6.884,0.7502,9.1761,4.47e-20,2.131e-19,dna helicase
1104|01799,36.772,1.6035,0.2654,6.0428,1.515e-09,4.327e-09,conidiospore surface protein
1104|01800,97.4852,3.4858,0.3424,10.18,2.436e-24,1.355e-23,hypothetical protein CSUB01_01810
1104|01802,6.6212,-7.8988,1.9962,-3.9569,7.593e-05,0.0001524,---NA---
1104|01803,1.5564,3.5973,2.2213,1.6195,0.1053,0.1371,major facilitator superfamily transporter
1104|01804,5.2354,0.5154,0.5394,0.9555,0.3393,0.3921,amino acid permease
1104|01805,206.0531,-1.4492,0.1243,-11.6549,2.165e-31,1.505e-30,mannitol 1-phosphate dehydrogenase
1104|01807,1.4515,2.995,1.2286,2.4378,0.01478,0.02236,small oligopeptide opt family
1104|01808,95.9573,-1.437,0.139,-10.3396,4.667e-25,2.674e-24,37s ribosomal protein rsm25
1104|01810,4.0599,5.1936,2.0092,2.5849,0.009739,0.01518,cytochrome-c oxidase chain viic
1104|01811,484.7646,1.4886,0.2025,7.3513,1.963e-13,7.025e-13,tyrosine phosphatase
1104|01812,9.5353,2.8866,0.6087,4.7418,2.118e-06,4.856e-06,fad monooxygenase
1104|01815,1.9456,-0.2741,1.4173,-0.1934,0.8467,0.877,aldo keto
1104|01816,93.6564,-0.7805,0.2023,-3.8583,0.0001142,0.0002247,methyltransferase domain-containing protein
1104|01819,80.9941,4.4015,0.3325,13.2364,5.406e-40,4.746e-39,zinc-binding dehydrogenase
1104|01822,7.4675,-0.2896,2.7633,-0.1048,0.9165,0.9352,peptidoglycan binding domain containing protein
1104|01823,7.3647,2.5559,2.1305,1.1997,0.2303,0.2767,duf544 domain-containing protein
1104|01824,153.423,3.7267,1.9993,1.864,0.06232,0.08511,lipoxygenase 1
1104|01825,3.644,3.7303,2.0431,1.8258,0.06788,0.09185,pentatricopeptide repeat protein
1104|01826,4.792,-2.4706,0.6445,-3.8335,0.0001263,0.0002476,3 -bisphosphate nucleotidase
1104|01827,0.7405,-0.4602,1.6276,-0.2828,0.7774,0.8182,intracellular hyphae protein 1
1104|01828,32.4504,2.9918,0.6119,4.8892,1.012e-06,2.372e-06,het domain containing protein
1104|01829,1.3763,5.4424,2.5364,2.1457,0.0319,0.04584,hypothetical protein CGGC5_10384
1104|01830,6.1313,3.6172,1.2049,3.002,0.002682,0.004511,ankyrin repeat-containing protein
1104|01831,10.0392,1.404,0.403,3.4836,0.0004947,0.0009066,hypothetical protein CGGC5_10406
1104|01832,8.9746,1.5591,0.8048,1.9373,0.05271,0.07293,sodium hydrogen exchanger family protein
1104|01833,55.5226,-3.3094,0.2477,-13.3593,1.045e-40,9.382e-40,#NAME?
1104|01834,213.7967,-4.253,0.5072,-8.3855,5.053e-17,2.155e-16,serine carboxypeptidase
1104|01835,62.1831,4.9457,0.4014,12.3218,6.913e-35,5.282e-34,nacht domain protein
1104|01836,247.8924,8.0806,0.4354,18.5577,7.067e-77,1.233e-75,collagen triple helix repeat-containing protein
1104|01837,33.0344,3.4617,0.9009,3.8424,0.0001218,0.0002393,small secreted protein
1104|01838,24.2594,-1.9653,0.4676,-4.2024,2.64e-05,5.513e-05,opt family small oligopeptide transporter
1104|01839,0.5802,3.9085,2.4477,1.5968,0.1103,0.1428,hypothetical protein CGLO_16115
1104|01840,1053.7864,-4.2988,0.2021,-21.2712,2.1e-100,5.413e-99,hypothetical protein CGGC5_4137
1104|01843,9.3706,-2.3325,0.7244,-3.22,0.001282,0.00224,3-oxo-5-alpha-steroid 4-dehydrogenase
1104|01844,0.5739,2.9054,1.8629,1.5596,0.1189,0.1527,pyoverdine dityrosine biosynthesis
1104|01848,16.9359,8.911,1.9697,4.5241,6.067e-06,1.339e-05,endoribonuclease l-psp
1104|01849,5.7194,-1.7775,0.6229,-2.8535,0.004324,0.007082,necrosis inducing protein
