sample,mate,cycle,mean_q,q25,median_q,q75,n_reads
CON3,1,146,36.49,37.0,41.0,41.0,100000
CON3,1,147,36.895,37.0,41.0,41.0,100000
CON3,1,148,36.989,37.0,41.0,41.0,100000
CON3,1,149,37.367,37.0,41.0,41.0,100000
CON3,1,150,37.581,37.0,41.0,41.0,100000
CON3,2,1,31.249,32.0,32.0,32.0,100000
CON3,2,2,31.553,32.0,32.0,32.0,100000
CON3,2,3,35.201,37.0,37.0,37.0,100000
CON3,2,4,35.809,37.0,37.0,37.0,100000
CON3,2,5,35.899,37.0,37.0,37.0,100000
CON3,2,6,39.337,41.0,41.0,41.0,100000
CON3,2,7,39.359,41.0,41.0,41.0,100000
CON3,2,8,39.27,41.0,41.0,41.0,100000
CON3,2,9,39.64,41.0,41.0,41.0,100000
CON3,2,10,39.568,41.0,41.0,41.0,100000
CON3,2,11,39.495,41.0,41.0,41.0,100000
CON3,2,12,39.708,41.0,41.0,41.0,100000
CON3,2,13,39.487,41.0,41.0,41.0,100000
CON3,2,14,39.643,41.0,41.0,41.0,100000
CON3,2,15,39.371,41.0,41.0,41.0,100000
CON3,2,16,39.227,41.0,41.0,41.0,100000
CON3,2,17,39.294,41.0,41.0,41.0,100000
CON3,2,18,39.456,41.0,41.0,41.0,100000
CON3,2,19,39.021,41.0,41.0,41.0,100000
CON3,2,20,39.185,41.0,41.0,41.0,100000
CON3,2,21,39.348,41.0,41.0,41.0,100000
CON3,2,22,39.285,41.0,41.0,41.0,100000
CON3,2,23,39.459,41.0,41.0,41.0,100000
CON3,2,24,39.375,41.0,41.0,41.0,100000
CON3,2,25,39.367,41.0,41.0,41.0,100000
CON3,2,26,39.256,41.0,41.0,41.0,100000
CON3,2,27,38.78,41.0,41.0,41.0,100000
CON3,2,28,39.342,41.0,41.0,41.0,100000
CON3,2,29,39.213,41.0,41.0,41.0,100000
CON3,2,30,39.102,41.0,41.0,41.0,100000
CON3,2,31,39.294,41.0,41.0,41.0,100000
CON3,2,32,39.365,41.0,41.0,41.0,100000
CON3,2,33,38.87,41.0,41.0,41.0,100000
CON3,2,34,39.285,41.0,41.0,41.0,100000
CON3,2,35,39.298,41.0,41.0,41.0,100000
CON3,2,36,38.906,41.0,41.0,41.0,100000
CON3,2,37,39.088,41.0,41.0,41.0,100000
CON3,2,38,39.051,41.0,41.0,41.0,100000
CON3,2,39,39.262,41.0,41.0,41.0,100000
CON3,2,40,39.251,41.0,41.0,41.0,100000
CON3,2,41,39.352,41.0,41.0,41.0,100000
CON3,2,42,39.288,41.0,41.0,41.0,100000
CON3,2,43,39.114,41.0,41.0,41.0,100000
CON3,2,44,39.193,41.0,41.0,41.0,100000
CON3,2,45,38.98,41.0,41.0,41.0,100000
CON3,2,46,38.715,41.0,41.0,41.0,100000
CON3,2,47,39.113,41.0,41.0,41.0,100000
CON3,2,48,39.115,41.0,41.0,41.0,100000
CON3,2,49,39.09,41.0,41.0,41.0,100000
CON3,2,50,38.745,41.0,41.0,41.0,100000
CON3,2,51,38.934,41.0,41.0,41.0,100000
CON3,2,52,38.743,41.0,41.0,41.0,100000
CON3,2,53,38.994,41.0,41.0,41.0,100000
CON3,2,54,39.093,41.0,41.0,41.0,100000
CON3,2,55,38.46,41.0,41.0,41.0,100000
CON3,2,56,38.898,41.0,41.0,41.0,100000
CON3,2,57,38.998,41.0,41.0,41.0,100000
CON3,2,58,38.698,41.0,41.0,41.0,100000
CON3,2,59,38.647,41.0,41.0,41.0,100000
CON3,2,60,38.708,41.0,41.0,41.0,100000
CON3,2,61,38.48,41.0,41.0,41.0,100000
CON3,2,62,38.661,41.0,41.0,41.0,100000
CON3,2,63,38.7,41.0,41.0,41.0,100000
CON3,2,64,38.813,41.0,41.0,41.0,100000
CON3,2,65,38.62,41.0,41.0,41.0,100000
CON3,2,66,38.495,41.0,41.0,41.0,100000
CON3,2,67,38.562,41.0,41.0,41.0,100000
CON3,2,68,38.785,41.0,41.0,41.0,100000
CON3,2,69,38.657,41.0,41.0,41.0,100000
CON3,2,70,38.718,41.0,41.0,41.0,100000
CON3,2,71,38.639,41.0,41.0,41.0,100000
CON3,2,72,38.698,41.0,41.0,41.0,100000
CON3,2,73,38.616,41.0,41.0,41.0,100000
CON3,2,74,38.33,41.0,41.0,41.0,100000
CON3,2,75,38.227,41.0,41.0,41.0,100000
CON3,2,76,37.656,37.0,41.0,41.0,100000
CON3,2,77,37.74,37.0,41.0,41.0,100000
CON3,2,78,38.381,41.0,41.0,41.0,100000
CON3,2,79,38.699,41.0,41.0,41.0,100000
CON3,2,80,38.442,41.0,41.0,41.0,100000
CON3,2,81,38.787,41.0,41.0,41.0,100000
CON3,2,82,38.339,41.0,41.0,41.0,100000
CON3,2,83,38.121,41.0,41.0,41.0,100000
CON3,2,84,38.434,41.0,41.0,41.0,100000
CON3,2,85,38.605,41.0,41.0,41.0,100000
CON3,2,86,38.364,41.0,41.0,41.0,100000
CON3,2,87,38.482,41.0,41.0,41.0,100000
CON3,2,88,37.939,37.0,41.0,41.0,100000
CON3,2,89,38.406,41.0,41.0,41.0,100000
CON3,2,90,38.471,41.0,41.0,41.0,100000
CON3,2,91,38.337,41.0,41.0,41.0,100000
CON3,2,92,38.397,41.0,41.0,41.0,100000
CON3,2,93,37.807,37.0,41.0,41.0,100000
CON3,2,94,38.082,37.0,41.0,41.0,100000
CON3,2,95,38.274,41.0,41.0,41.0,100000
CON3,2,96,38.125,37.0,41.0,41.0,100000
CON3,2,97,38.27,37.0,41.0,41.0,100000
CON3,2,98,38.245,41.0,41.0,41.0,100000
CON3,2,99,38.173,37.0,41.0,41.0,100000
CON3,2,100,38.159,37.0,41.0,41.0,100000
CON3,2,101,38.248,37.0,41.0,41.0,100000
CON3,2,102,38.085,37.0,41.0,41.0,100000
CON3,2,103,37.228,37.0,41.0,41.0,100000
CON3,2,104,37.555,37.0,41.0,41.0,100000
CON3,2,105,37.444,37.0,41.0,41.0,100000
CON3,2,106,37.485,37.0,41.0,41.0,100000
CON3,2,107,37.702,37.0,41.0,41.0,100000
CON3,2,108,37.653,37.0,41.0,41.0,100000
CON3,2,109,37.6,37.0,41.0,41.0,100000
CON3,2,110,37.539,37.0,41.0,41.0,100000
CON3,2,111,37.525,37.0,41.0,41.0,100000
CON3,2,112,37.062,37.0,41.0,41.0,100000
CON3,2,113,37.59,37.0,41.0,41.0,100000
CON3,2,114,36.814,37.0,41.0,41.0,100000
CON3,2,115,37.385,37.0,41.0,41.0,100000
CON3,2,116,37.362,37.0,41.0,41.0,100000
CON3,2,117,36.841,37.0,41.0,41.0,100000
CON3,2,118,37.014,37.0,41.0,41.0,100000
CON3,2,119,36.967,37.0,41.0,41.0,100000
CON3,2,120,36.585,37.0,41.0,41.0,100000
CON3,2,121,37.021,37.0,41.0,41.0,100000
CON3,2,122,36.555,37.0,41.0,41.0,100000
CON3,2,123,36.07,37.0,41.0,41.0,100000
CON3,2,124,36.493,37.0,41.0,41.0,100000
CON3,2,125,36.408,37.0,41.0,41.0,100000
CON3,2,126,36.038,32.0,41.0,41.0,100000
CON3,2,127,35.82,32.0,41.0,41.0,100000
CON3,2,128,36.132,32.0,41.0,41.0,100000
CON3,2,129,36.354,37.0,41.0,41.0,100000
CON3,2,130,36.238,37.0,41.0,41.0,100000
CON3,2,131,36.314,37.0,41.0,41.0,100000
CON3,2,132,36.318,37.0,41.0,41.0,100000
CON3,2,133,36.374,37.0,41.0,41.0,100000
CON3,2,134,35.883,32.0,41.0,41.0,100000
CON3,2,135,35.326,32.0,41.0,41.0,100000
CON3,2,136,34.929,32.0,41.0,41.0,100000
CON3,2,137,34.533,32.0,41.0,41.0,100000
CON3,2,138,34.59,32.0,41.0,41.0,100000
CON3,2,139,35.134,32.0,41.0,41.0,100000
CON3,2,140,34.751,32.0,41.0,41.0,100000
CON3,2,141,34.013,32.0,37.0,41.0,100000
CON3,2,142,34.375,32.0,37.0,41.0,100000
CON3,2,143,34.605,32.0,37.0,41.0,100000
CON3,2,144,32.855,27.0,37.0,41.0,100000
CON3,2,145,33.499,27.0,37.0,41.0,100000
CON3,2,146,33.835,27.0,37.0,41.0,100000
CON3,2,147,33.558,27.0,37.0,41.0,100000
CON3,2,148,33.32,27.0,37.0,41.0,100000
CON3,2,149,33.671,27.0,37.0,41.0,100000
CON3,2,150,33.922,27.0,37.0,41.0,100000
