term_id,term_name,gene
FS009,Peroxidase / catalase,1104|06386
FS009,Peroxidase / catalase,1104|06805
FS009,Peroxidase / catalase,1104|06907
FS009,Peroxidase / catalase,1104|10078
FS009,Peroxidase / catalase,1104|10828
FS009,Peroxidase / catalase,1104|11801
FS009,Peroxidase / catalase,1104|11805
FS009,Peroxidase / catalase,1104|11885
FS009,Peroxidase / catalase,1104|12794
FS009,Peroxidase / catalase,1104|13090
FS009,Peroxidase / catalase,1104|13748
FS009,Peroxidase / catalase,1104|13912
FS009,Peroxidase / catalase,1104|16232
FS009,Peroxidase / catalase,1104|17457
FS010,Glycosyl hydrolase,1104|00053
FS010,Glycosyl hydrolase,1104|00069
FS010,Glycosyl hydrolase,1104|00283
FS010,Glycosyl hydrolase,1104|00295
FS010,Glycosyl hydrolase,1104|00330
FS010,Glycosyl hydrolase,1104|00334
FS010,Glycosyl hydrolase,1104|00348
FS010,Glycosyl hydrolase,1104|00361
FS010,Glycosyl hydrolase,1104|00375
FS010,Glycosyl hydrolase,1104|00400
FS010,Glycosyl hydrolase,1104|00477
FS010,Glycosyl hydrolase,1104|00519
FS010,Glycosyl hydrolase,1104|00528
FS010,Glycosyl hydrolase,1104|00556
FS010,Glycosyl hydrolase,1104|00610
FS010,Glycosyl hydrolase,1104|00619
FS010,Glycosyl hydrolase,1104|00628
FS010,Glycosyl hydrolase,1104|00650
FS010,Glycosyl hydrolase,1104|00694
FS010,Glycosyl hydrolase,1104|00730
FS010,Glycosyl hydrolase,1104|00883
FS010,Glycosyl hydrolase,1104|00888
FS010,Glycosyl hydrolase,1104|00898
FS010,Glycosyl hydrolase,1104|00989
FS010,Glycosyl hydrolase,1104|01040
FS010,Glycosyl hydrolase,1104|01126
FS010,Glycosyl hydrolase,1104|01157
FS010,Glycosyl hydrolase,1104|01174
FS010,Glycosyl hydrolase,1104|01180
FS010,Glycosyl hydrolase,1104|01292
FS010,Glycosyl hydrolase,1104|01490
FS010,Glycosyl hydrolase,1104|01494
FS010,Glycosyl hydrolase,1104|01528
FS010,Glycosyl hydrolase,1104|01543
FS010,Glycosyl hydrolase,1104|01568
FS010,Glycosyl hydrolase,1104|01578
FS010,Glycosyl hydrolase,1104|01610
FS010,Glycosyl hydrolase,1104|01714
FS010,Glycosyl hydrolase,1104|01715
FS010,Glycosyl hydrolase,1104|01716
FS010,Glycosyl hydrolase,1104|01768
FS010,Glycosyl hydrolase,1104|01846
FS010,Glycosyl hydrolase,1104|01926
FS010,Glycosyl hydrolase,1104|02000
FS010,Glycosyl hydrolase,1104|02016
FS010,Glycosyl hydrolase,1104|02222
FS010,Glycosyl hydrolase,1104|02256
FS010,Glycosyl hydrolase,1104|02257
FS010,Glycosyl hydrolase,1104|02275
FS010,Glycosyl hydrolase,1104|02338
FS010,Glycosyl hydrolase,1104|02359
FS010,Glycosyl hydrolase,1104|02368
FS010,Glycosyl hydrolase,1104|02441
FS010,Glycosyl hydrolase,1104|02499
FS010,Glycosyl hydrolase,1104|02557
FS010,Glycosyl hydrolase,1104|02595
FS010,Glycosyl hydrolase,1104|02624
FS010,Glycosyl hydrolase,1104|02641
FS010,Glycosyl hydrolase,1104|02650
FS010,Glycosyl hydrolase,1104|02733
FS010,Glycosyl hydrolase,1104|02747
FS010,Glycosyl hydrolase,1104|02789
FS010,Glycosyl hydrolase,1104|02863
FS010,Glycosyl hydrolase,1104|02865
FS010,Glycosyl hydrolase,1104|03011
FS010,Glycosyl hydrolase,1104|03016
FS010,Glycosyl hydrolase,1104|03110
FS010,Glycosyl hydrolase,1104|03267
FS010,Glycosyl hydrolase,1104|03292
FS010,Glycosyl hydrolase,1104|03341
FS010,Glycosyl hydrolase,1104|03480
FS010,Glycosyl hydrolase,1104|03560
FS010,Glycosyl hydrolase,1104|03582
FS010,Glycosyl hydrolase,1104|03594
FS010,Glycosyl hydrolase,1104|03658
FS010,Glycosyl hydrolase,1104|03692
FS010,Glycosyl hydrolase,1104|03769
FS010,Glycosyl hydrolase,1104|03876
FS010,Glycosyl hydrolase,1104|03923
FS010,Glycosyl hydrolase,1104|03927
FS010,Glycosyl hydrolase,1104|03976
FS010,Glycosyl hydrolase,1104|04040
FS010,Glycosyl hydrolase,1104|04050
FS010,Glycosyl hydrolase,1104|04060
FS010,Glycosyl hydrolase,1104|04063
FS010,Glycosyl hydrolase,1104|04152
FS010,Glycosyl hydrolase,1104|04171
FS010,Glycosyl hydrolase,1104|04195
FS010,Glycosyl hydrolase,1104|04211
FS010,Glycosyl hydrolase,1104|04227
FS010,Glycosyl hydrolase,1104|04288
FS010,Glycosyl hydrolase,1104|04304
FS010,Glycosyl hydrolase,1104|04314
FS010,Glycosyl hydrolase,1104|04327
FS010,Glycosyl hydrolase,1104|04344
FS010,Glycosyl hydrolase,1104|04484
FS010,Glycosyl hydrolase,1104|04666
FS010,Glycosyl hydrolase,1104|04710
FS010,Glycosyl hydrolase,1104|04815
FS010,Glycosyl hydrolase,1104|04823
FS010,Glycosyl hydrolase,1104|04860
FS010,Glycosyl hydrolase,1104|04881
FS010,Glycosyl hydrolase,1104|04900
FS010,Glycosyl hydrolase,1104|04912
FS010,Glycosyl hydrolase,1104|04945
FS010,Glycosyl hydrolase,1104|04950
FS010,Glycosyl hydrolase,1104|04988
FS010,Glycosyl hydrolase,1104|05051
FS010,Glycosyl hydrolase,1104|05276
FS010,Glycosyl hydrolase,1104|05368
FS010,Glycosyl hydrolase,1104|05374
FS010,Glycosyl hydrolase,1104|05410
FS010,Glycosyl hydrolase,1104|05462
FS010,Glycosyl hydrolase,1104|05468
FS010,Glycosyl hydrolase,1104|05546
FS010,Glycosyl hydrolase,1104|05573
FS010,Glycosyl hydrolase,1104|05623
FS010,Glycosyl hydrolase,1104|05624
FS010,Glycosyl hydrolase,1104|05718
FS010,Glycosyl hydrolase,1104|05732
FS010,Glycosyl hydrolase,1104|05848
FS010,Glycosyl hydrolase,1104|05957
FS010,Glycosyl hydrolase,1104|05985
FS010,Glycosyl hydrolase,1104|06060
FS010,Glycosyl hydrolase,1104|06076
FS010,Glycosyl hydrolase,1104|06215
FS010,Glycosyl hydrolase,1104|06270
FS010,Glycosyl hydrolase,1104|06317
FS010,Glycosyl hydrolase,1104|06354
FS010,Glycosyl hydrolase,1104|06424
FS010,Glycosyl hydrolase,1104|06428
FS010,Glycosyl hydrolase,1104|06553
FS010,Glycosyl hydrolase,1104|06575
FS010,Glycosyl hydrolase,1104|06606
FS010,Glycosyl hydrolase,1104|06757
FS010,Glycosyl hydrolase,1104|06763
FS010,Glycosyl hydrolase,1104|06777
FS010,Glycosyl hydrolase,1104|06788
FS010,Glycosyl hydrolase,1104|06833
FS010,Glycosyl hydrolase,1104|06885
FS010,Glycosyl hydrolase,1104|06897
FS010,Glycosyl hydrolase,1104|06934
FS010,Glycosyl hydrolase,1104|06943
FS010,Glycosyl hydrolase,1104|07087
FS010,Glycosyl hydrolase,1104|07090
FS010,Glycosyl hydrolase,1104|07096
FS010,Glycosyl hydrolase,1104|07150
FS010,Glycosyl hydrolase,1104|07360
FS010,Glycosyl hydrolase,1104|07375
FS010,Glycosyl hydrolase,1104|07389
FS010,Glycosyl hydrolase,1104|07418
FS010,Glycosyl hydrolase,1104|07483
FS010,Glycosyl hydrolase,1104|07489
FS010,Glycosyl hydrolase,1104|07514
FS010,Glycosyl hydrolase,1104|07570
FS010,Glycosyl hydrolase,1104|07581
FS010,Glycosyl hydrolase,1104|07709
FS010,Glycosyl hydrolase,1104|07801
FS010,Glycosyl hydrolase,1104|08280
FS010,Glycosyl hydrolase,1104|08386
FS010,Glycosyl hydrolase,1104|08402
FS010,Glycosyl hydrolase,1104|08450
FS010,Glycosyl hydrolase,1104|08452
FS010,Glycosyl hydrolase,1104|08483
FS010,Glycosyl hydrolase,1104|08494
FS010,Glycosyl hydrolase,1104|08533
FS010,Glycosyl hydrolase,1104|08547
FS010,Glycosyl hydrolase,1104|08596
FS010,Glycosyl hydrolase,1104|08609
FS010,Glycosyl hydrolase,1104|08701
FS010,Glycosyl hydrolase,1104|08707
FS010,Glycosyl hydrolase,1104|09182
FS010,Glycosyl hydrolase,1104|09200
FS010,Glycosyl hydrolase,1104|09207
FS010,Glycosyl hydrolase,1104|09340
FS010,Glycosyl hydrolase,1104|09357
FS010,Glycosyl hydrolase,1104|09367
FS010,Glycosyl hydrolase,1104|09489
FS010,Glycosyl hydrolase,1104|09511
FS010,Glycosyl hydrolase,1104|09766
FS010,Glycosyl hydrolase,1104|09825
FS010,Glycosyl hydrolase,1104|09906
FS010,Glycosyl hydrolase,1104|10188
FS010,Glycosyl hydrolase,1104|10286
FS010,Glycosyl hydrolase,1104|10303
FS010,Glycosyl hydrolase,1104|10422
FS010,Glycosyl hydrolase,1104|10531
FS010,Glycosyl hydrolase,1104|10608
FS010,Glycosyl hydrolase,1104|10706
FS010,Glycosyl hydrolase,1104|10717
FS010,Glycosyl hydrolase,1104|10794
FS010,Glycosyl hydrolase,1104|10868
FS010,Glycosyl hydrolase,1104|10951
FS010,Glycosyl hydrolase,1104|11001
FS010,Glycosyl hydrolase,1104|11131
FS010,Glycosyl hydrolase,1104|11170
FS010,Glycosyl hydrolase,1104|11286
FS010,Glycosyl hydrolase,1104|11379
FS010,Glycosyl hydrolase,1104|11583
FS010,Glycosyl hydrolase,1104|11714
FS010,Glycosyl hydrolase,1104|11732
FS010,Glycosyl hydrolase,1104|11784
FS010,Glycosyl hydrolase,1104|11785
FS010,Glycosyl hydrolase,1104|11864
FS010,Glycosyl hydrolase,1104|11905
FS010,Glycosyl hydrolase,1104|11929
FS010,Glycosyl hydrolase,1104|11973
FS010,Glycosyl hydrolase,1104|12028
FS010,Glycosyl hydrolase,1104|12050
FS010,Glycosyl hydrolase,1104|12325
FS010,Glycosyl hydrolase,1104|12335
FS010,Glycosyl hydrolase,1104|12426
FS010,Glycosyl hydrolase,1104|12435
FS010,Glycosyl hydrolase,1104|12469
FS010,Glycosyl hydrolase,1104|12522
FS010,Glycosyl hydrolase,1104|12701
FS010,Glycosyl hydrolase,1104|12760
FS010,Glycosyl hydrolase,1104|12840
FS010,Glycosyl hydrolase,1104|12863
FS010,Glycosyl hydrolase,1104|12869
FS010,Glycosyl hydrolase,1104|13020
FS010,Glycosyl hydrolase,1104|13032
FS010,Glycosyl hydrolase,1104|13033
FS010,Glycosyl hydrolase,1104|13080
FS010,Glycosyl hydrolase,1104|13151
FS010,Glycosyl hydrolase,1104|13321
FS010,Glycosyl hydrolase,1104|13341
FS010,Glycosyl hydrolase,1104|13353
FS010,Glycosyl hydrolase,1104|13392
FS010,Glycosyl hydrolase,1104|13409
FS010,Glycosyl hydrolase,1104|13524
FS010,Glycosyl hydrolase,1104|13625
FS010,Glycosyl hydrolase,1104|13919
FS010,Glycosyl hydrolase,1104|13956
FS010,Glycosyl hydrolase,1104|14175
FS010,Glycosyl hydrolase,1104|14233
FS010,Glycosyl hydrolase,1104|14237
FS010,Glycosyl hydrolase,1104|14266
FS010,Glycosyl hydrolase,1104|14278
FS010,Glycosyl hydrolase,1104|14301
FS010,Glycosyl hydrolase,1104|14306
FS010,Glycosyl hydrolase,1104|14344
FS010,Glycosyl hydrolase,1104|14365
FS010,Glycosyl hydrolase,1104|14376
FS010,Glycosyl hydrolase,1104|14425
FS010,Glycosyl hydrolase,1104|14464
FS010,Glycosyl hydrolase,1104|14489
FS010,Glycosyl hydrolase,1104|14498
FS010,Glycosyl hydrolase,1104|14538
FS010,Glycosyl hydrolase,1104|14681
FS010,Glycosyl hydrolase,1104|14744
FS010,Glycosyl hydrolase,1104|14767
FS010,Glycosyl hydrolase,1104|14914
FS010,Glycosyl hydrolase,1104|14947
FS010,Glycosyl hydrolase,1104|14952
FS010,Glycosyl hydrolase,1104|14975
FS010,Glycosyl hydrolase,1104|15252
FS010,Glycosyl hydrolase,1104|15310
FS010,Glycosyl hydrolase,1104|15392
FS010,Glycosyl hydrolase,1104|15568
FS010,Glycosyl hydrolase,1104|15634
FS010,Glycosyl hydrolase,1104|15767
FS010,Glycosyl hydrolase,1104|16003
FS010,Glycosyl hydrolase,1104|16041
FS010,Glycosyl hydrolase,1104|16085
FS010,Glycosyl hydrolase,1104|16095
FS010,Glycosyl hydrolase,1104|16112
FS010,Glycosyl hydrolase,1104|16143
FS010,Glycosyl hydrolase,1104|16210
FS010,Glycosyl hydrolase,1104|16233
FS010,Glycosyl hydrolase,1104|16270
FS010,Glycosyl hydrolase,1104|16313
FS010,Glycosyl hydrolase,1104|16352
FS010,Glycosyl hydrolase,1104|16373
FS010,Glycosyl hydrolase,1104|16414
FS010,Glycosyl hydrolase,1104|16422
FS010,Glycosyl hydrolase,1104|16424
FS010,Glycosyl hydrolase,1104|16604
FS010,Glycosyl hydrolase,1104|16626
FS010,Glycosyl hydrolase,1104|16629
FS010,Glycosyl hydrolase,1104|16647
FS010,Glycosyl hydrolase,1104|16732
FS010,Glycosyl hydrolase,1104|16848
FS010,Glycosyl hydrolase,1104|16879
FS010,Glycosyl hydrolase,1104|16945
FS010,Glycosyl hydrolase,1104|17143
FS010,Glycosyl hydrolase,1104|17151
FS010,Glycosyl hydrolase,1104|17168
FS010,Glycosyl hydrolase,1104|17206
FS010,Glycosyl hydrolase,1104|17208
FS010,Glycosyl hydrolase,1104|17216
FS010,Glycosyl hydrolase,1104|17227
FS010,Glycosyl hydrolase,1104|17231
FS010,Glycosyl hydrolase,1104|17370
FS010,Glycosyl hydrolase,1104|17373
FS010,Glycosyl hydrolase,1104|17458
FS010,Glycosyl hydrolase,1104|17571
FS010,Glycosyl hydrolase,1104|17703
FS010,Glycosyl hydrolase,1104|17747
FS011,Pectin / cutin degradation,1104|00099
FS011,Pectin / cutin degradation,1104|00170
FS011,Pectin / cutin degradation,1104|00308
FS011,Pectin / cutin degradation,1104|00327
FS011,Pectin / cutin degradation,1104|00397
FS011,Pectin / cutin degradation,1104|01148
FS011,Pectin / cutin degradation,1104|01508
FS011,Pectin / cutin degradation,1104|01553
FS011,Pectin / cutin degradation,1104|02264
FS011,Pectin / cutin degradation,1104|02659
FS011,Pectin / cutin degradation,1104|03056
FS011,Pectin / cutin degradation,1104|03605
FS011,Pectin / cutin degradation,1104|03807
FS011,Pectin / cutin degradation,1104|03809
FS011,Pectin / cutin degradation,1104|04019
FS011,Pectin / cutin degradation,1104|04833
FS011,Pectin / cutin degradation,1104|05076
FS011,Pectin / cutin degradation,1104|05787
FS011,Pectin / cutin degradation,1104|05797
FS011,Pectin / cutin degradation,1104|06322
FS011,Pectin / cutin degradation,1104|06341
FS011,Pectin / cutin degradation,1104|06622
FS011,Pectin / cutin degradation,1104|06633
FS011,Pectin / cutin degradation,1104|06789
FS011,Pectin / cutin degradation,1104|06910
FS011,Pectin / cutin degradation,1104|06917
FS011,Pectin / cutin degradation,1104|07292
FS011,Pectin / cutin degradation,1104|07534
FS011,Pectin / cutin degradation,1104|07541
FS011,Pectin / cutin degradation,1104|07715
FS011,Pectin / cutin degradation,1104|07732
FS011,Pectin / cutin degradation,1104|07745
FS011,Pectin / cutin degradation,1104|07871
FS011,Pectin / cutin degradation,1104|07889
FS011,Pectin / cutin degradation,1104|07919
FS011,Pectin / cutin degradation,1104|08155
FS011,Pectin / cutin degradation,1104|08391
FS011,Pectin / cutin degradation,1104|08423
FS011,Pectin / cutin degradation,1104|08455
FS011,Pectin / cutin degradation,1104|08470
FS011,Pectin / cutin degradation,1104|09480
FS011,Pectin / cutin degradation,1104|09713
FS011,Pectin / cutin degradation,1104|09727
FS011,Pectin / cutin degradation,1104|10640
FS011,Pectin / cutin degradation,1104|11028
FS011,Pectin / cutin degradation,1104|11229
FS011,Pectin / cutin degradation,1104|11665
FS011,Pectin / cutin degradation,1104|12175
FS011,Pectin / cutin degradation,1104|12832
FS011,Pectin / cutin degradation,1104|12919
FS011,Pectin / cutin degradation,1104|13759
FS011,Pectin / cutin degradation,1104|13789
FS011,Pectin / cutin degradation,1104|14480
FS011,Pectin / cutin degradation,1104|14659
FS011,Pectin / cutin degradation,1104|14711
FS011,Pectin / cutin degradation,1104|14807
FS011,Pectin / cutin degradation,1104|15426
FS011,Pectin / cutin degradation,1104|16299
FS011,Pectin / cutin degradation,1104|16961
FS011,Pectin / cutin degradation,1104|17463
FS011,Pectin / cutin degradation,1104|17489
FS011,Pectin / cutin degradation,1104|17668
FS012,Chitin metabolism,1104|00096
FS012,Chitin metabolism,1104|00669
FS012,Chitin metabolism,1104|01596
FS012,Chitin metabolism,1104|02079
FS012,Chitin metabolism,1104|02763
FS012,Chitin metabolism,1104|02786
FS012,Chitin metabolism,1104|03977
FS012,Chitin metabolism,1104|04281
FS012,Chitin metabolism,1104|04380
FS012,Chitin metabolism,1104|04636
FS012,Chitin metabolism,1104|04750
FS012,Chitin metabolism,1104|05657
FS012,Chitin metabolism,1104|06397
FS012,Chitin metabolism,1104|06442
FS012,Chitin metabolism,1104|06993
FS012,Chitin metabolism,1104|07785
FS012,Chitin metabolism,1104|08458
FS012,Chitin metabolism,1104|08629
FS012,Chitin metabolism,1104|09864
FS012,Chitin metabolism,1104|11454
FS012,Chitin metabolism,1104|12573
FS012,Chitin metabolism,1104|12780
FS012,Chitin metabolism,1104|12991
FS012,Chitin metabolism,1104|13235
FS012,Chitin metabolism,1104|13890
FS012,Chitin metabolism,1104|13895
FS012,Chitin metabolism,1104|14193
FS012,Chitin metabolism,1104|14722
FS012,Chitin metabolism,1104|15294
FS012,Chitin metabolism,1104|15412
FS012,Chitin metabolism,1104|15566
FS012,Chitin metabolism,1104|16584
FS012,Chitin metabolism,1104|16675
FS012,Chitin metabolism,1104|16801
FS012,Chitin metabolism,1104|16986
FS013,Peptidase / protease,1104|00140
FS013,Peptidase / protease,1104|00188
FS013,Peptidase / protease,1104|00243
FS013,Peptidase / protease,1104|00299
FS013,Peptidase / protease,1104|00347
FS013,Peptidase / protease,1104|00420
FS013,Peptidase / protease,1104|00482
FS013,Peptidase / protease,1104|00559
FS013,Peptidase / protease,1104|00657
FS013,Peptidase / protease,1104|00666
FS013,Peptidase / protease,1104|00673
FS013,Peptidase / protease,1104|00742
FS013,Peptidase / protease,1104|00855
FS013,Peptidase / protease,1104|00885
FS013,Peptidase / protease,1104|00941
FS013,Peptidase / protease,1104|00951
FS013,Peptidase / protease,1104|00958
FS013,Peptidase / protease,1104|00964
FS013,Peptidase / protease,1104|01034
FS013,Peptidase / protease,1104|01061
FS013,Peptidase / protease,1104|01112
FS013,Peptidase / protease,1104|01195
FS013,Peptidase / protease,1104|01225
FS013,Peptidase / protease,1104|01239
FS013,Peptidase / protease,1104|01245
FS013,Peptidase / protease,1104|01259
FS013,Peptidase / protease,1104|01267
FS013,Peptidase / protease,1104|01320
FS013,Peptidase / protease,1104|01352
FS013,Peptidase / protease,1104|01359
FS013,Peptidase / protease,1104|01441
FS013,Peptidase / protease,1104|01458
FS013,Peptidase / protease,1104|01498
FS013,Peptidase / protease,1104|01599
FS013,Peptidase / protease,1104|01633
FS013,Peptidase / protease,1104|01636
FS013,Peptidase / protease,1104|01640
FS013,Peptidase / protease,1104|01834
FS013,Peptidase / protease,1104|01889
FS013,Peptidase / protease,1104|01968
FS013,Peptidase / protease,1104|01997
FS013,Peptidase / protease,1104|02003
FS013,Peptidase / protease,1104|02020
FS013,Peptidase / protease,1104|02071
FS013,Peptidase / protease,1104|02105
FS013,Peptidase / protease,1104|02108
FS013,Peptidase / protease,1104|02173
FS013,Peptidase / protease,1104|02230
FS013,Peptidase / protease,1104|02263
FS013,Peptidase / protease,1104|02308
FS013,Peptidase / protease,1104|02325
FS013,Peptidase / protease,1104|02369
FS013,Peptidase / protease,1104|02422
FS013,Peptidase / protease,1104|02427
FS013,Peptidase / protease,1104|02440
FS013,Peptidase / protease,1104|02449
FS013,Peptidase / protease,1104|02458
FS013,Peptidase / protease,1104|02487
FS013,Peptidase / protease,1104|02515
FS013,Peptidase / protease,1104|02571
FS013,Peptidase / protease,1104|02582
FS013,Peptidase / protease,1104|02593
FS013,Peptidase / protease,1104|02634
FS013,Peptidase / protease,1104|02799
FS013,Peptidase / protease,1104|02904
FS013,Peptidase / protease,1104|02920
FS013,Peptidase / protease,1104|02962
FS013,Peptidase / protease,1104|02969
FS013,Peptidase / protease,1104|02986
FS013,Peptidase / protease,1104|03019
FS013,Peptidase / protease,1104|03043
FS013,Peptidase / protease,1104|03066
FS013,Peptidase / protease,1104|03191
FS013,Peptidase / protease,1104|03207
FS013,Peptidase / protease,1104|03211
FS013,Peptidase / protease,1104|03270
FS013,Peptidase / protease,1104|03472
FS013,Peptidase / protease,1104|03483
FS013,Peptidase / protease,1104|03541
FS013,Peptidase / protease,1104|03671
FS013,Peptidase / protease,1104|03673
FS013,Peptidase / protease,1104|03749
FS013,Peptidase / protease,1104|03765
FS013,Peptidase / protease,1104|03895
FS013,Peptidase / protease,1104|03922
